PRISM Time Series Data
Locations: 67
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1985-01-01 - 1985-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Jun-15
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
Alachua,-82.3576,29.6748,147.0,1985-01-23,0.00,18.5,33.0,47.5,18.0,1.08,8.58
Alachua,-82.3576,29.6748,147.0,1985-01-24,0.00,26.5,41.4,56.4,20.1,0.85,13.35
Alachua,-82.3576,29.6748,147.0,1985-01-25,0.22,28.2,44.5,60.8,44.1,0.17,10.23
Alachua,-82.3576,29.6748,147.0,1985-01-26,0.00,35.7,50.4,65.0,39.5,1.06,13.93
Alachua,-82.3576,29.6748,147.0,1985-01-27,0.00,22.9,36.6,50.4,14.7,0.49,10.62
Alachua,-82.3576,29.6748,147.0,1985-01-28,0.17,24.4,44.1,63.8,34.1,0.59,14.92
Alachua,-82.3576,29.6748,147.0,1985-01-29,0.00,39.4,55.5,71.6,48.6,0.68,11.66
Alachua,-82.3576,29.6748,147.0,1985-01-30,0.00,35.8,47.6,59.4,36.2,0.28,11.17
Alachua,-82.3576,29.6748,147.0,1985-01-31,0.33,44.0,53.8,63.7,52.9,0.57,7.25
Alachua,-82.3576,29.6748,147.0,1985-02-01,0.00,54.9,68.7,82.5,61.4,0.09,15.33
Alachua,-82.3576,29.6748,147.0,1985-02-02,0.09,57.2,70.1,83.1,68.3,0.15,12.80
Alachua,-82.3576,29.6748,147.0,1985-02-03,0.40,51.0,64.8,78.6,60.6,0.16,11.63
Alachua,-82.3576,29.6748,147.0,1985-02-04,0.39,48.9,54.3,59.7,50.4,0.17,4.49
Alachua,-82.3576,29.6748,147.0,1985-02-05,0.11,48.4,51.0,53.6,49.0,0.18,1.45
Alachua,-82.3576,29.6748,147.0,1985-02-06,0.10,53.6,66.8,80.0,61.6,0.14,18.37
Alachua,-82.3576,29.6748,147.0,1985-02-07,0.30,49.0,59.5,70.0,55.2,0.51,5.43
Alachua,-82.3576,29.6748,147.0,1985-02-08,0.00,40.0,47.1,54.1,35.6,1.29,6.56
Alachua,-82.3576,29.6748,147.0,1985-02-09,0.00,26.8,40.5,54.2,24.2,0.55,10.62
Alachua,-82.3576,29.6748,147.0,1985-02-10,0.00,28.1,44.5,60.9,29.7,0.47,14.02
Alachua,-82.3576,29.6748,147.0,1985-02-11,0.00,34.0,51.3,68.6,39.6,0.63,17.96
Alachua,-82.3576,29.6748,147.0,1985-02-12,0.30,38.3,52.2,66.1,47.4,1.07,8.61
Alachua,-82.3576,29.6748,147.0,1985-02-13,0.00,31.7,40.4,49.1,23.2,2.42,7.12
Alachua,-82.3576,29.6748,147.0,1985-02-14,0.00,30.9,43.1,55.3,20.1,1.36,12.64
Alachua,-82.3576,29.6748,147.0,1985-02-15,0.00,33.1,47.0,60.8,30.8,0.91,14.24
Alachua,-82.3576,29.6748,147.0,1985-02-16,0.00,27.0,41.5,55.9,23.8,0.75,13.01
Alachua,-82.3576,29.6748,147.0,1985-02-17,0.00,29.9,45.6,61.3,27.5,0.62,14.60
Alachua,-82.3576,29.6748,147.0,1985-02-18,0.00,35.0,51.8,68.6,36.0,0.88,17.94
Alachua,-82.3576,29.6748,147.0,1985-02-19,0.00,44.1,58.6,73.1,43.0,0.83,20.74
Alachua,-82.3576,29.6748,147.0,1985-02-20,0.00,46.6,63.1,79.6,50.3,0.76,24.66
Alachua,-82.3576,29.6748,147.0,1985-02-21,0.00,48.2,61.0,73.8,49.0,0.54,15.45
Alachua,-82.3576,29.6748,147.0,1985-02-22,0.00,49.1,61.2,73.3,50.1,0.83,16.96
Alachua,-82.3576,29.6748,147.0,1985-02-23,0.00,51.7,63.8,75.9,54.0,0.55,17.15
Alachua,-82.3576,29.6748,147.0,1985-02-24,0.00,57.3,69.0,80.7,56.7,0.82,22.80
Alachua,-82.3576,29.6748,147.0,1985-02-25,0.00,54.5,68.5,82.6,59.1,0.56,20.98
Alachua,-82.3576,29.6748,147.0,1985-02-26,0.00,54.8,68.0,81.3,56.4,0.93,21.93
Alachua,-82.3576,29.6748,147.0,1985-02-27,0.00,58.7,70.7,82.7,60.7,0.18,21.62
Alachua,-82.3576,29.6748,147.0,1985-02-28,0.00,57.5,68.8,80.0,58.7,0.23,17.25
Alachua,-82.3576,29.6748,147.0,1985-03-01,0.00,54.0,65.0,76.1,52.5,0.33,18.90
Alachua,-82.3576,29.6748,147.0,1985-03-02,0.06,57.6,68.6,79.6,60.6,0.17,18.43
Alachua,-82.3576,29.6748,147.0,1985-03-03,0.00,47.6,61.8,75.9,54.3,0.67,14.93
Alachua,-82.3576,29.6748,147.0,1985-03-04,0.00,52.5,64.4,76.3,55.4,0.17,17.48
Alachua,-82.3576,29.6748,147.0,1985-03-05,0.00,57.2,70.3,83.3,59.7,0.22,22.57
Alachua,-82.3576,29.6748,147.0,1985-03-06,0.00,54.9,70.8,86.6,59.3,1.63,24.80
Alachua,-82.3576,29.6748,147.0,1985-03-07,0.00,55.1,65.5,75.9,50.0,1.61,20.55
Alachua,-82.3576,29.6748,147.0,1985-03-08,0.00,54.1,65.2,76.2,55.3,0.13,16.96
Alachua,-82.3576,29.6748,147.0,1985-03-09,0.00,52.3,66.5,80.6,55.1,0.17,21.15
Alachua,-82.3576,29.6748,147.0,1985-03-10,0.00,57.3,70.8,84.2,58.5,1.89,23.55
Alachua,-82.3576,29.6748,147.0,1985-03-11,0.00,51.2,66.2,81.2,56.3,0.11,18.69
Alachua,-82.3576,29.6748,147.0,1985-03-12,0.00,55.3,69.2,83.1,60.4,0.07,20.16
Alachua,-82.3576,29.6748,147.0,1985-03-13,0.00,60.1,71.8,83.4,62.1,0.55,20.72
Alachua,-82.3576,29.6748,147.0,1985-03-14,0.00,56.1,69.5,82.9,61.5,0.07,18.84
Alachua,-82.3576,29.6748,147.0,1985-03-15,0.00,59.2,71.5,83.9,61.6,0.22,20.90
Alachua,-82.3576,29.6748,147.0,1985-03-16,0.00,58.2,67.6,77.0,55.9,0.61,14.67
Alachua,-82.3576,29.6748,147.0,1985-03-17,0.53,56.8,67.2,77.5,61.9,0.10,10.94
Alachua,-82.3576,29.6748,147.0,1985-03-18,0.56,44.8,53.3,61.8,47.9,0.29,5.75
Alachua,-82.3576,29.6748,147.0,1985-03-19,0.00,32.2,46.9,61.6,29.7,0.64,14.02
Alachua,-82.3576,29.6748,147.0,1985-03-20,0.00,40.8,55.0,69.2,38.1,0.58,17.76
Alachua,-82.3576,29.6748,147.0,1985-03-21,0.11,52.3,63.2,74.2,51.5,1.62,16.97
Alachua,-82.3576,29.6748,147.0,1985-03-22,0.15,56.7,61.1,65.5,60.1,0.07,3.23
Alachua,-82.3576,29.6748,147.0,1985-03-23,0.00,52.8,65.9,79.1,57.7,0.18,16.18
Alachua,-82.3576,29.6748,147.0,1985-03-24,0.00,51.7,63.4,75.1,53.5,0.20,16.09
Alachua,-82.3576,29.6748,147.0,1985-03-25,0.00,47.8,64.3,80.7,54.0,0.53,22.43
Alachua,-82.3576,29.6748,147.0,1985-03-26,0.00,46.4,61.9,77.5,45.1,1.40,21.66
Alachua,-82.3576,29.6748,147.0,1985-03-27,0.00,47.7,61.1,74.4,48.6,0.44,17.75
Alachua,-82.3576,29.6748,147.0,1985-03-28,0.00,52.5,65.4,78.2,53.4,0.95,18.99
Alachua,-82.3576,29.6748,147.0,1985-03-29,0.00,53.0,66.8,80.5,57.0,0.01,19.56
Alachua,-82.3576,29.6748,147.0,1985-03-30,0.00,53.9,68.9,83.9,60.7,0.03,19.19
Alachua,-82.3576,29.6748,147.0,1985-03-31,0.00,56.9,70.9,85.0,62.9,0.00,20.32
Alachua,-82.3576,29.6748,147.0,1985-04-01,0.13,61.7,73.7,85.8,67.4,0.14,17.38
Alachua,-82.3576,29.6748,147.0,1985-04-02,0.00,46.0,56.0,65.9,48.6,0.26,11.22
Alachua,-82.3576,29.6748,147.0,1985-04-03,0.00,43.0,57.6,72.3,42.0,1.16,18.45
Alachua,-82.3576,29.6748,147.0,1985-04-04,0.00,43.3,58.7,74.2,43.1,0.14,20.67
Alachua,-82.3576,29.6748,147.0,1985-04-05,0.00,49.6,65.0,80.4,54.1,0.02,21.63
Alachua,-82.3576,29.6748,147.0,1985-04-06,0.29,60.5,72.1,83.7,62.7,0.39,18.85
Alachua,-82.3576,29.6748,147.0,1985-04-07,0.12,57.4,63.9,70.4,60.9,0.00,4.65
Alachua,-82.3576,29.6748,147.0,1985-04-08,0.00,60.1,69.2,78.3,62.5,0.12,12.85
Alachua,-82.3576,29.6748,147.0,1985-04-09,0.00,42.3,60.1,78.0,47.0,1.69,18.38
Alachua,-82.3576,29.6748,147.0,1985-04-10,0.00,39.4,55.2,71.0,39.7,0.31,19.05
Alachua,-82.3576,29.6748,147.0,1985-04-11,0.00,47.4,60.4,73.4,48.4,0.08,18.78
Alachua,-82.3576,29.6748,147.0,1985-04-12,0.00,59.4,68.8,78.2,59.2,1.32,16.60
Alachua,-82.3576,29.6748,147.0,1985-04-13,1.54,58.7,63.0,67.4,60.1,0.07,5.12
Alachua,-82.3576,29.6748,147.0,1985-04-14,2.22,59.5,62.2,64.9,62.1,0.00,1.46
Alachua,-82.3576,29.6748,147.0,1985-04-15,0.09,62.7,66.1,69.5,64.5,0.07,2.95
Alachua,-82.3576,29.6748,147.0,1985-04-16,0.19,60.8,70.0,79.1,64.3,0.07,13.09
Alachua,-82.3576,29.6748,147.0,1985-04-17,0.00,53.3,66.4,79.4,60.7,0.06,16.57
Alachua,-82.3576,29.6748,147.0,1985-04-18,0.00,57.9,69.4,80.9,59.6,0.08,18.37
Alachua,-82.3576,29.6748,147.0,1985-04-19,0.00,58.4,70.4,82.5,64.2,0.07,17.64
Alachua,-82.3576,29.6748,147.0,1985-04-20,0.04,58.5,70.5,82.5,64.0,0.10,17.89
Alachua,-82.3576,29.6748,147.0,1985-04-21,0.00,54.5,69.2,83.9,61.7,0.04,21.28
Alachua,-82.3576,29.6748,147.0,1985-04-22,0.00,59.0,70.8,82.6,62.3,0.07,19.98
Alachua,-82.3576,29.6748,147.0,1985-04-23,0.00,61.1,73.2,85.2,65.8,0.04,19.64
Alachua,-82.3576,29.6748,147.0,1985-04-24,0.00,61.1,73.6,86.1,62.7,0.65,30.15
Alachua,-82.3576,29.6748,147.0,1985-04-25,0.00,62.2,75.1,88.1,59.9,1.43,35.50
Alachua,-82.3576,29.6748,147.0,1985-04-26,0.00,59.2,73.1,86.9,59.2,0.38,31.12
Alachua,-82.3576,29.6748,147.0,1985-04-27,0.00,61.1,75.2,89.3,59.1,2.25,37.05
Alachua,-82.3576,29.6748,147.0,1985-04-28,0.00,59.5,74.9,90.3,58.6,1.19,38.00
Alachua,-82.3576,29.6748,147.0,1985-04-29,0.00,67.7,76.8,85.9,65.3,0.97,25.64
Alachua,-82.3576,29.6748,147.0,1985-04-30,0.00,66.9,78.1,89.2,66.2,1.65,30.57
Alachua,-82.3576,29.6748,147.0,1985-05-01,0.00,58.1,70.2,82.2,57.7,0.93,24.21
Alachua,-82.3576,29.6748,147.0,1985-05-02,0.00,60.7,72.3,83.9,59.5,2.10,23.54
Alachua,-82.3576,29.6748,147.0,1985-05-03,0.00,63.4,73.9,84.3,62.6,0.71,22.05
Alachua,-82.3576,29.6748,147.0,1985-05-04,0.83,63.0,74.6,86.1,63.9,1.89,22.85
Alachua,-82.3576,29.6748,147.0,1985-05-05,0.00,58.4,65.6,72.8,57.7,0.64,10.56
Alachua,-82.3576,29.6748,147.0,1985-05-06,0.00,56.5,69.9,83.3,57.9,0.54,24.34
Alachua,-82.3576,29.6748,147.0,1985-05-07,0.00,60.6,72.8,85.1,56.1,2.81,27.35
Alachua,-82.3576,29.6748,147.0,1985-05-08,0.00,61.1,74.3,87.6,60.3,1.31,29.28
Alachua,-82.3576,29.6748,147.0,1985-05-09,0.00,63.7,76.5,89.2,60.7,2.07,32.75
Alachua,-82.3576,29.6748,147.0,1985-05-10,0.00,63.5,75.8,88.1,63.8,1.02,27.55
Alachua,-82.3576,29.6748,147.0,1985-05-11,0.00,61.8,73.8,85.9,63.0,0.70,26.61
Alachua,-82.3576,29.6748,147.0,1985-05-12,0.00,63.4,76.7,90.0,63.5,1.34,32.57
Alachua,-82.3576,29.6748,147.0,1985-05-13,0.00,63.9,77.5,91.1,64.2,1.07,32.22
Alachua,-82.3576,29.6748,147.0,1985-05-14,0.14,64.9,78.9,92.9,65.7,1.25,34.04
Alachua,-82.3576,29.6748,147.0,1985-05-15,0.00,66.5,79.5,92.6,65.0,2.55,33.19
Alachua,-82.3576,29.6748,147.0,1985-05-16,0.00,67.4,80.9,94.5,65.2,2.35,36.45
Alachua,-82.3576,29.6748,147.0,1985-05-17,0.00,63.5,77.6,91.6,56.5,3.50,38.48
Alachua,-82.3576,29.6748,147.0,1985-05-18,0.00,58.6,73.4,88.2,55.0,3.47,33.09
Alachua,-82.3576,29.6748,147.0,1985-05-19,0.00,63.4,74.2,85.1,55.8,3.51,28.81
Alachua,-82.3576,29.6748,147.0,1985-05-20,0.39,67.2,73.6,80.1,62.7,1.57,17.64
Alachua,-82.3576,29.6748,147.0,1985-05-21,1.87,67.8,75.1,82.4,70.5,0.00,10.66
Alachua,-82.3576,29.6748,147.0,1985-05-22,0.00,68.0,79.1,90.3,69.8,0.68,24.96
Alachua,-82.3576,29.6748,147.0,1985-05-23,0.00,71.4,81.4,91.4,69.7,1.73,30.27
Alachua,-82.3576,29.6748,147.0,1985-05-24,0.08,69.5,79.0,88.5,69.6,0.99,21.81
Alachua,-82.3576,29.6748,147.0,1985-05-25,0.00,64.8,75.1,85.4,64.5,1.47,21.09
Alachua,-82.3576,29.6748,147.0,1985-05-26,0.00,62.8,73.9,85.1,60.1,1.36,26.48
Alachua,-82.3576,29.6748,147.0,1985-05-27,0.00,58.7,71.3,83.9,57.3,1.49,25.55
Alachua,-82.3576,29.6748,147.0,1985-05-28,0.00,60.0,73.8,87.7,59.7,1.16,29.07
Alachua,-82.3576,29.6748,147.0,1985-05-29,0.00,62.9,76.2,89.5,60.9,2.19,30.97
Alachua,-82.3576,29.6748,147.0,1985-05-30,0.00,66.6,78.1,89.7,64.7,1.46,28.11
Alachua,-82.3576,29.6748,147.0,1985-05-31,0.06,66.5,78.5,90.5,67.3,1.38,28.49
Alachua,-82.3576,29.6748,147.0,1985-06-01,0.00,68.8,80.9,93.0,66.9,0.68,36.16
Alachua,-82.3576,29.6748,147.0,1985-06-02,0.00,72.8,82.4,91.9,70.8,1.07,29.81
Alachua,-82.3576,29.6748,147.0,1985-06-03,0.00,74.7,85.1,95.6,74.1,0.97,30.00
Alachua,-82.3576,29.6748,147.0,1985-06-04,0.00,73.7,86.1,98.4,73.6,0.31,37.22
Alachua,-82.3576,29.6748,147.0,1985-06-05,0.00,72.9,87.2,101.5,72.1,2.28,45.62
Alachua,-82.3576,29.6748,147.0,1985-06-06,0.00,72.7,86.1,99.5,69.9,3.86,41.19
Alachua,-82.3576,29.6748,147.0,1985-06-07,0.20,73.5,86.0,98.5,70.4,2.64,35.54
Alachua,-82.3576,29.6748,147.0,1985-06-08,0.00,73.8,85.9,98.1,72.1,1.80,35.77
Alachua,-82.3576,29.6748,147.0,1985-06-09,0.00,69.8,83.1,96.4,70.4,0.21,35.97
Alachua,-82.3576,29.6748,147.0,1985-06-10,0.04,73.6,84.9,96.1,71.9,1.78,34.49
Alachua,-82.3576,29.6748,147.0,1985-06-11,0.00,71.8,83.0,94.2,72.5,0.58,29.99
Alachua,-82.3576,29.6748,147.0,1985-06-12,0.28,73.3,84.3,95.3,71.1,2.00,32.63
Alachua,-82.3576,29.6748,147.0,1985-06-13,0.65,69.6,77.2,84.7,70.7,0.51,13.36
Alachua,-82.3576,29.6748,147.0,1985-06-14,0.22,69.4,78.4,87.4,67.8,0.34,22.10
Alachua,-82.3576,29.6748,147.0,1985-06-15,0.48,69.3,72.2,75.1,69.3,0.69,4.63
Alachua,-82.3576,29.6748,147.0,1985-06-16,1.06,68.5,72.4,76.3,70.4,0.37,5.26
Alachua,-82.3576,29.6748,147.0,1985-06-17,0.28,69.9,76.0,82.0,72.2,0.10,10.21
Alachua,-82.3576,29.6748,147.0,1985-06-18,0.00,73.6,82.7,91.8,72.2,1.01,25.87
Alachua,-82.3576,29.6748,147.0,1985-06-19,0.00,70.0,80.2,90.4,72.2,0.83,24.28
Alachua,-82.3576,29.6748,147.0,1985-06-20,0.00,68.8,80.0,91.3,71.1,0.86,26.14
Alachua,-82.3576,29.6748,147.0,1985-06-21,0.00,68.3,77.1,85.8,65.4,2.81,22.65
Alachua,-82.3576,29.6748,147.0,1985-06-22,0.21,70.9,79.1,87.2,68.9,1.65,21.67
Alachua,-82.3576,29.6748,147.0,1985-06-23,0.00,68.4,79.3,90.1,70.1,0.68,25.05
Alachua,-82.3576,29.6748,147.0,1985-06-24,0.03,67.4,78.9,90.3,68.1,1.21,27.21
Alachua,-82.3576,29.6748,147.0,1985-06-25,0.00,67.5,78.9,90.4,68.7,0.71,27.01
Alachua,-82.3576,29.6748,147.0,1985-06-26,0.14,70.5,77.8,85.2,71.5,0.35,16.42
Alachua,-82.3576,29.6748,147.0,1985-06-27,0.04,71.4,81.7,91.9,70.9,1.50,26.97
Alachua,-82.3576,29.6748,147.0,1985-06-28,0.37,70.5,81.9,93.3,70.8,0.73,29.46
Alachua,-82.3576,29.6748,147.0,1985-06-29,0.75,70.0,79.5,89.1,71.5,0.56,18.86
Alachua,-82.3576,29.6748,147.0,1985-06-30,0.73,69.9,76.8,83.7,71.2,0.30,10.08
Alachua,-82.3576,29.6748,147.0,1985-07-01,1.38,68.9,76.2,83.6,70.7,0.73,12.71
Alachua,-82.3576,29.6748,147.0,1985-07-02,0.01,70.1,77.2,84.3,70.4,1.36,14.47
Alachua,-82.3576,29.6748,147.0,1985-07-03,0.00,69.8,78.3,86.9,70.8,1.21,19.13
Alachua,-82.3576,29.6748,147.0,1985-07-04,0.17,64.6,77.9,91.1,67.4,1.05,28.42
Alachua,-82.3576,29.6748,147.0,1985-07-05,0.00,69.7,80.8,92.0,68.5,1.39,29.81
Alachua,-82.3576,29.6748,147.0,1985-07-06,0.63,70.0,80.0,90.0,70.7,0.56,25.28
Alachua,-82.3576,29.6748,147.0,1985-07-07,0.76,70.9,81.1,91.3,72.3,0.61,24.81
Alachua,-82.3576,29.6748,147.0,1985-07-08,0.00,71.4,81.7,92.1,72.5,1.32,24.73
Alachua,-82.3576,29.6748,147.0,1985-07-09,0.00,73.0,83.3,93.6,71.1,1.70,28.42
Alachua,-82.3576,29.6748,147.0,1985-07-10,0.00,72.2,82.6,93.1,71.6,0.87,29.87
Alachua,-82.3576,29.6748,147.0,1985-07-11,0.00,72.3,82.8,93.4,72.3,0.80,31.22
Alachua,-82.3576,29.6748,147.0,1985-07-12,0.13,71.4,81.8,92.2,71.5,1.60,25.41
Alachua,-82.3576,29.6748,147.0,1985-07-13,0.29,68.1,78.6,89.2,70.1,0.63,21.42
Alachua,-82.3576,29.6748,147.0,1985-07-14,0.49,68.6,78.3,87.9,70.6,0.60,20.94
Alachua,-82.3576,29.6748,147.0,1985-07-15,0.40,69.8,80.5,91.3,70.5,0.68,27.98
Alachua,-82.3576,29.6748,147.0,1985-07-16,0.53,70.7,79.7,88.7,71.7,1.21,20.79
Alachua,-82.3576,29.6748,147.0,1985-07-17,0.06,72.2,79.3,86.5,72.4,0.84,15.15
Alachua,-82.3576,29.6748,147.0,1985-07-18,0.71,70.9,79.6,88.4,71.9,0.58,19.50
Alachua,-82.3576,29.6748,147.0,1985-07-19,0.37,72.0,79.3,86.7,73.5,0.22,14.81
Alachua,-82.3576,29.6748,147.0,1985-07-20,0.02,71.6,79.5,87.4,72.9,0.11,16.98
Alachua,-82.3576,29.6748,147.0,1985-07-21,0.36,70.0,79.7,89.3,72.6,0.59,21.54
Alachua,-82.3576,29.6748,147.0,1985-07-22,0.00,70.7,80.9,91.1,71.0,1.29,25.63
Alachua,-82.3576,29.6748,147.0,1985-07-23,0.00,69.9,80.9,92.0,70.9,0.76,26.99
Alachua,-82.3576,29.6748,147.0,1985-07-24,0.04,71.0,79.8,88.5,71.3,0.83,19.82
Alachua,-82.3576,29.6748,147.0,1985-07-25,0.53,72.7,80.9,89.1,72.4,1.35,21.26
Alachua,-82.3576,29.6748,147.0,1985-07-26,0.21,72.1,77.4,82.7,72.7,0.53,11.31
Alachua,-82.3576,29.6748,147.0,1985-07-27,0.09,72.0,79.6,87.2,73.2,0.66,18.13
Alachua,-82.3576,29.6748,147.0,1985-07-28,0.00,72.8,81.6,90.3,72.1,1.20,23.45
Alachua,-82.3576,29.6748,147.0,1985-07-29,0.07,72.8,81.3,89.9,73.1,0.88,21.93
Alachua,-82.3576,29.6748,147.0,1985-07-30,0.01,71.2,81.2,91.2,72.4,0.84,26.22
Alachua,-82.3576,29.6748,147.0,1985-07-31,0.22,71.7,80.8,89.8,72.6,0.77,20.69
Alachua,-82.3576,29.6748,147.0,1985-08-01,0.69,71.1,80.5,89.8,71.7,0.89,22.20
Alachua,-82.3576,29.6748,147.0,1985-08-02,0.39,74.3,81.9,89.4,73.3,1.91,21.15
Alachua,-82.3576,29.6748,147.0,1985-08-03,1.46,71.3,80.1,88.9,72.0,0.38,23.01
Alachua,-82.3576,29.6748,147.0,1985-08-04,1.44,71.1,77.3,83.4,71.2,1.20,11.76
Alachua,-82.3576,29.6748,147.0,1985-08-05,0.00,69.5,77.4,85.3,69.3,1.14,18.77
Alachua,-82.3576,29.6748,147.0,1985-08-06,0.00,72.8,81.7,90.6,71.2,1.84,27.47
Alachua,-82.3576,29.6748,147.0,1985-08-07,0.40,71.5,80.6,89.8,72.2,0.83,24.32
Alachua,-82.3576,29.6748,147.0,1985-08-08,0.58,72.5,80.9,89.2,72.3,0.91,19.68
Alachua,-82.3576,29.6748,147.0,1985-08-09,1.18,72.9,77.8,82.7,73.1,0.27,10.01
Alachua,-82.3576,29.6748,147.0,1985-08-10,0.29,73.5,80.0,86.4,73.3,1.55,15.84
Alachua,-82.3576,29.6748,147.0,1985-08-11,0.71,70.9,78.9,86.9,72.3,0.88,16.91
Alachua,-82.3576,29.6748,147.0,1985-08-12,0.36,74.2,81.0,87.8,73.4,1.28,16.84
Alachua,-82.3576,29.6748,147.0,1985-08-13,0.05,74.8,82.4,90.0,73.8,0.71,23.03
Alachua,-82.3576,29.6748,147.0,1985-08-14,0.49,71.1,79.9,88.7,73.0,0.73,18.36
Alachua,-82.3576,29.6748,147.0,1985-08-15,0.35,71.1,78.8,86.6,71.7,0.85,16.10
Alachua,-82.3576,29.6748,147.0,1985-08-16,0.39,72.9,81.1,89.2,74.2,0.83,20.81
Alachua,-82.3576,29.6748,147.0,1985-08-17,0.00,72.7,82.3,91.9,72.1,1.75,27.51
Alachua,-82.3576,29.6748,147.0,1985-08-18,0.03,74.1,82.3,90.4,74.3,0.93,21.79
Alachua,-82.3576,29.6748,147.0,1985-08-19,0.00,75.4,82.9,90.5,74.3,1.53,20.53
Alachua,-82.3576,29.6748,147.0,1985-08-20,0.71,72.7,82.5,92.2,73.4,0.77,24.51
Alachua,-82.3576,29.6748,147.0,1985-08-21,0.18,72.8,80.7,88.6,72.5,1.11,17.66
Alachua,-82.3576,29.6748,147.0,1985-08-22,0.42,71.8,78.1,84.3,72.2,1.49,13.31
Alachua,-82.3576,29.6748,147.0,1985-08-23,0.00,72.7,82.0,91.3,72.5,1.65,25.95
Alachua,-82.3576,29.6748,147.0,1985-08-24,0.68,71.6,81.4,91.3,72.4,0.92,24.33
Alachua,-82.3576,29.6748,147.0,1985-08-25,0.18,72.1,81.0,90.0,72.1,1.05,23.19
Alachua,-82.3576,29.6748,147.0,1985-08-26,0.60,70.9,77.5,84.1,71.6,0.75,11.39
Alachua,-82.3576,29.6748,147.0,1985-08-27,0.03,70.8,81.8,92.7,71.8,0.97,28.15
Alachua,-82.3576,29.6748,147.0,1985-08-28,0.64,71.8,77.8,83.7,72.2,0.35,14.66
Alachua,-82.3576,29.6748,147.0,1985-08-29,0.10,74.7,81.4,88.1,74.5,0.57,23.50
Alachua,-82.3576,29.6748,147.0,1985-08-30,0.14,73.2,80.4,87.7,75.3,0.30,15.25
Alachua,-82.3576,29.6748,147.0,1985-08-31,2.37,68.5,77.6,86.7,73.0,0.09,14.55
Alachua,-82.3576,29.6748,147.0,1985-09-01,2.38,71.6,74.6,77.6,71.8,0.23,5.20
