PRISM Time Series Data
Locations: 67
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2023-01-01 - 2023-06-14
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Jun-15
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
Alachua,-82.3576,29.6748,147.0,2023-01-28,0.00,36.2,47.6,58.9,31.6,1.27,11.67
Alachua,-82.3576,29.6748,147.0,2023-01-29,0.00,36.2,49.1,62.0,44.0,1.51,9.49
Alachua,-82.3576,29.6748,147.0,2023-01-30,0.00,56.8,67.8,78.7,61.6,1.32,12.88
Alachua,-82.3576,29.6748,147.0,2023-01-31,0.00,60.6,72.0,83.4,63.3,2.04,17.70
Alachua,-82.3576,29.6748,147.0,2023-02-01,0.00,58.9,70.7,82.6,62.5,2.06,17.14
Alachua,-82.3576,29.6748,147.0,2023-02-02,0.00,56.6,67.3,78.0,60.3,1.78,11.40
Alachua,-82.3576,29.6748,147.0,2023-02-03,0.00,57.0,68.2,79.4,62.4,2.15,14.89
Alachua,-82.3576,29.6748,147.0,2023-02-04,0.39,40.4,54.6,68.8,45.0,1.02,5.81
Alachua,-82.3576,29.6748,147.0,2023-02-05,0.00,41.0,53.6,66.1,48.3,0.82,8.76
Alachua,-82.3576,29.6748,147.0,2023-02-06,0.00,49.5,61.8,74.2,52.4,1.37,13.80
Alachua,-82.3576,29.6748,147.0,2023-02-07,0.00,47.6,60.1,72.5,45.9,1.29,17.81
Alachua,-82.3576,29.6748,147.0,2023-02-08,0.00,48.0,61.6,75.3,51.9,1.50,17.04
Alachua,-82.3576,29.6748,147.0,2023-02-09,0.00,54.3,66.0,77.7,55.9,1.58,17.54
Alachua,-82.3576,29.6748,147.0,2023-02-10,0.00,55.9,67.8,79.7,62.5,1.74,13.51
Alachua,-82.3576,29.6748,147.0,2023-02-11,1.43,60.7,70.9,81.1,63.8,1.71,14.80
Alachua,-82.3576,29.6748,147.0,2023-02-12,0.48,56.3,62.8,69.3,59.3,1.88,4.85
Alachua,-82.3576,29.6748,147.0,2023-02-13,0.02,41.3,49.8,58.2,44.4,0.94,6.02
Alachua,-82.3576,29.6748,147.0,2023-02-14,0.00,40.0,54.5,69.1,38.6,0.87,17.22
Alachua,-82.3576,29.6748,147.0,2023-02-15,0.00,43.2,59.3,75.4,43.5,1.67,21.73
Alachua,-82.3576,29.6748,147.0,2023-02-16,0.00,52.5,66.3,80.2,58.3,1.58,17.89
Alachua,-82.3576,29.6748,147.0,2023-02-17,0.00,59.8,70.7,81.5,60.0,1.81,18.70
Alachua,-82.3576,29.6748,147.0,2023-02-18,0.09,40.3,61.0,81.6,55.0,1.29,15.09
Alachua,-82.3576,29.6748,147.0,2023-02-19,0.00,39.6,50.7,61.8,42.3,0.71,8.66
Alachua,-82.3576,29.6748,147.0,2023-02-20,0.00,46.7,62.1,77.6,54.8,1.12,14.84
Alachua,-82.3576,29.6748,147.0,2023-02-21,0.00,52.6,64.7,76.9,57.1,1.77,17.07
Alachua,-82.3576,29.6748,147.0,2023-02-22,0.00,62.2,71.0,79.8,62.9,2.26,14.20
Alachua,-82.3576,29.6748,147.0,2023-02-23,0.00,60.5,72.7,84.9,61.9,2.01,21.17
Alachua,-82.3576,29.6748,147.0,2023-02-24,0.00,62.2,73.6,84.9,65.2,2.25,20.08
Alachua,-82.3576,29.6748,147.0,2023-02-25,0.00,60.3,72.7,85.1,63.1,1.69,21.50
Alachua,-82.3576,29.6748,147.0,2023-02-26,0.00,59.9,72.0,84.2,60.7,1.75,21.85
Alachua,-82.3576,29.6748,147.0,2023-02-27,0.00,61.9,72.7,83.6,60.8,1.85,20.80
Alachua,-82.3576,29.6748,147.0,2023-02-28,0.00,62.8,71.1,79.4,64.2,2.40,15.74
Alachua,-82.3576,29.6748,147.0,2023-03-01,0.00,66.5,74.5,82.5,66.4,2.88,15.50
Alachua,-82.3576,29.6748,147.0,2023-03-02,0.00,61.7,71.9,82.2,62.7,2.21,17.60
Alachua,-82.3576,29.6748,147.0,2023-03-03,0.00,60.1,71.1,82.2,60.6,2.23,19.77
Alachua,-82.3576,29.6748,147.0,2023-03-04,0.00,64.0,73.5,83.0,66.4,2.43,19.27
Alachua,-82.3576,29.6748,147.0,2023-03-05,0.47,61.6,70.6,79.6,65.7,3.07,10.41
Alachua,-82.3576,29.6748,147.0,2023-03-06,0.00,60.8,72.4,84.0,60.4,2.28,24.78
Alachua,-82.3576,29.6748,147.0,2023-03-07,0.00,62.1,73.2,84.4,61.5,2.36,22.45
Alachua,-82.3576,29.6748,147.0,2023-03-08,0.07,63.3,74.7,86.2,64.0,1.83,22.80
Alachua,-82.3576,29.6748,147.0,2023-03-09,0.00,51.8,63.2,74.6,53.2,1.94,12.89
Alachua,-82.3576,29.6748,147.0,2023-03-10,0.00,54.0,65.0,76.0,54.0,2.13,17.12
Alachua,-82.3576,29.6748,147.0,2023-03-11,0.18,55.0,67.1,79.2,61.1,1.58,14.23
Alachua,-82.3576,29.6748,147.0,2023-03-12,0.00,50.7,63.6,76.4,44.7,1.74,23.60
Alachua,-82.3576,29.6748,147.0,2023-03-13,1.20,52.9,66.1,79.3,62.2,1.60,15.38
Alachua,-82.3576,29.6748,147.0,2023-03-14,0.99,46.4,57.4,68.4,54.0,1.55,6.73
Alachua,-82.3576,29.6748,147.0,2023-03-15,0.00,43.2,54.6,65.9,33.1,2.71,15.91
Alachua,-82.3576,29.6748,147.0,2023-03-16,0.00,38.8,51.4,64.0,37.1,1.58,12.95
Alachua,-82.3576,29.6748,147.0,2023-03-17,0.00,43.3,58.1,72.9,46.8,1.57,17.05
Alachua,-82.3576,29.6748,147.0,2023-03-18,0.00,56.2,67.9,79.6,59.0,2.09,19.06
Alachua,-82.3576,29.6748,147.0,2023-03-19,0.94,44.7,58.1,71.4,50.7,1.14,5.10
Alachua,-82.3576,29.6748,147.0,2023-03-20,0.00,38.8,49.6,60.5,35.3,1.62,11.17
Alachua,-82.3576,29.6748,147.0,2023-03-21,0.00,37.9,49.1,60.3,30.9,1.44,12.63
Alachua,-82.3576,29.6748,147.0,2023-03-22,0.00,44.7,57.2,69.7,53.6,1.36,9.15
Alachua,-82.3576,29.6748,147.0,2023-03-23,0.00,57.3,68.9,80.5,57.9,1.88,19.32
Alachua,-82.3576,29.6748,147.0,2023-03-24,0.00,59.2,71.5,83.8,58.8,1.94,22.12
Alachua,-82.3576,29.6748,147.0,2023-03-25,0.00,60.9,72.7,84.6,61.8,1.94,22.23
Alachua,-82.3576,29.6748,147.0,2023-03-26,0.00,68.3,76.2,84.0,68.4,2.87,14.84
Alachua,-82.3576,29.6748,147.0,2023-03-27,0.00,66.4,76.2,86.0,66.0,2.57,19.87
Alachua,-82.3576,29.6748,147.0,2023-03-28,0.00,67.0,75.8,84.6,66.3,2.60,18.20
Alachua,-82.3576,29.6748,147.0,2023-03-29,0.08,61.1,71.8,82.6,64.1,2.35,14.16
Alachua,-82.3576,29.6748,147.0,2023-03-30,0.00,53.1,63.0,72.9,53.3,2.08,12.12
Alachua,-82.3576,29.6748,147.0,2023-03-31,0.00,54.3,65.5,76.7,54.5,1.59,16.61
Alachua,-82.3576,29.6748,147.0,2023-04-01,0.00,58.8,71.1,83.4,60.5,1.57,21.72
Alachua,-82.3576,29.6748,147.0,2023-04-02,0.00,63.9,73.5,83.1,67.0,1.86,15.79
Alachua,-82.3576,29.6748,147.0,2023-04-03,0.00,61.3,73.1,84.9,55.8,2.37,28.02
Alachua,-82.3576,29.6748,147.0,2023-04-04,0.00,61.6,73.9,86.2,60.4,2.11,23.75
Alachua,-82.3576,29.6748,147.0,2023-04-05,0.00,65.8,76.9,88.1,66.1,2.42,24.57
Alachua,-82.3576,29.6748,147.0,2023-04-06,0.00,68.1,78.5,88.9,66.8,2.13,25.34
Alachua,-82.3576,29.6748,147.0,2023-04-07,0.00,66.7,77.4,88.0,66.4,2.29,24.99
Alachua,-82.3576,29.6748,147.0,2023-04-08,0.35,67.2,77.7,88.1,66.3,2.17,25.73
Alachua,-82.3576,29.6748,147.0,2023-04-09,0.18,52.0,65.6,79.2,63.6,1.33,12.24
Alachua,-82.3576,29.6748,147.0,2023-04-10,0.02,50.3,55.9,61.6,53.0,1.48,3.83
Alachua,-82.3576,29.6748,147.0,2023-04-11,0.00,58.4,63.0,67.5,57.9,1.77,5.05
Alachua,-82.3576,29.6748,147.0,2023-04-12,0.00,58.8,66.4,74.0,57.9,1.56,13.30
Alachua,-82.3576,29.6748,147.0,2023-04-13,0.00,60.9,68.1,75.3,60.0,1.57,13.53
Alachua,-82.3576,29.6748,147.0,2023-04-14,0.02,64.6,74.3,83.9,65.0,2.64,18.42
Alachua,-82.3576,29.6748,147.0,2023-04-15,0.00,60.7,72.8,84.9,60.6,2.78,23.37
Alachua,-82.3576,29.6748,147.0,2023-04-16,0.00,62.9,74.7,86.5,65.2,1.87,19.03
Alachua,-82.3576,29.6748,147.0,2023-04-17,0.03,62.4,74.0,85.6,64.4,1.94,20.68
Alachua,-82.3576,29.6748,147.0,2023-04-18,0.00,48.5,62.7,77.0,42.7,4.17,23.73
Alachua,-82.3576,29.6748,147.0,2023-04-19,0.00,50.4,65.7,80.9,42.2,1.93,28.80
Alachua,-82.3576,29.6748,147.0,2023-04-20,0.00,52.9,66.9,80.9,54.3,1.47,22.86
Alachua,-82.3576,29.6748,147.0,2023-04-21,0.00,56.5,69.5,82.6,55.6,1.62,23.19
Alachua,-82.3576,29.6748,147.0,2023-04-22,0.00,60.2,73.2,86.3,62.3,1.59,26.54
Alachua,-82.3576,29.6748,147.0,2023-04-23,0.00,59.8,73.0,86.2,58.2,2.23,24.00
Alachua,-82.3576,29.6748,147.0,2023-04-24,0.00,59.8,70.5,81.3,55.5,1.70,21.79
Alachua,-82.3576,29.6748,147.0,2023-04-25,0.02,60.9,68.4,76.0,62.5,1.70,10.21
Alachua,-82.3576,29.6748,147.0,2023-04-26,0.65,61.9,71.9,81.8,63.3,2.04,15.82
Alachua,-82.3576,29.6748,147.0,2023-04-27,0.33,64.6,75.3,85.9,64.9,1.99,21.93
Alachua,-82.3576,29.6748,147.0,2023-04-28,1.36,63.4,73.8,84.3,65.3,2.10,15.30
Alachua,-82.3576,29.6748,147.0,2023-04-29,0.00,65.2,74.3,83.4,67.7,1.91,15.50
Alachua,-82.3576,29.6748,147.0,2023-04-30,0.85,66.1,74.6,83.2,67.0,2.08,15.20
Alachua,-82.3576,29.6748,147.0,2023-05-01,0.00,56.8,66.7,76.6,59.0,1.45,14.48
Alachua,-82.3576,29.6748,147.0,2023-05-02,0.00,59.4,69.7,80.1,58.7,1.56,17.41
Alachua,-82.3576,29.6748,147.0,2023-05-03,0.00,61.0,71.4,81.8,54.7,2.84,21.90
Alachua,-82.3576,29.6748,147.0,2023-05-04,0.00,55.2,67.9,80.7,47.7,1.96,25.51
Alachua,-82.3576,29.6748,147.0,2023-05-05,0.00,57.3,70.4,83.4,49.9,2.24,28.56
Alachua,-82.3576,29.6748,147.0,2023-05-06,0.00,62.4,72.6,82.7,59.2,2.71,22.62
Alachua,-82.3576,29.6748,147.0,2023-05-07,0.00,61.2,70.1,79.0,63.0,1.92,12.14
Alachua,-82.3576,29.6748,147.0,2023-05-08,0.00,60.6,71.6,82.6,60.4,1.98,19.28
Alachua,-82.3576,29.6748,147.0,2023-05-09,0.00,63.8,75.4,87.0,63.2,1.74,24.60
Alachua,-82.3576,29.6748,147.0,2023-05-10,0.00,68.6,77.6,86.7,67.4,1.92,20.71
Alachua,-82.3576,29.6748,147.0,2023-05-11,0.08,69.6,80.5,91.5,68.3,2.36,27.76
Alachua,-82.3576,29.6748,147.0,2023-05-12,0.07,69.6,78.5,87.4,69.4,2.53,19.80
Alachua,-82.3576,29.6748,147.0,2023-05-13,0.85,65.1,77.2,89.3,66.7,2.02,24.26
Alachua,-82.3576,29.6748,147.0,2023-05-14,0.11,65.7,76.0,86.2,67.5,1.76,20.12
Alachua,-82.3576,29.6748,147.0,2023-05-15,0.00,67.0,77.4,87.8,67.1,2.31,21.87
Alachua,-82.3576,29.6748,147.0,2023-05-16,0.00,67.4,76.4,85.4,67.4,2.18,17.91
Alachua,-82.3576,29.6748,147.0,2023-05-17,0.15,69.1,78.7,88.4,68.8,2.25,21.32
Alachua,-82.3576,29.6748,147.0,2023-05-18,0.01,68.0,77.7,87.4,68.6,2.24,20.97
Alachua,-82.3576,29.6748,147.0,2023-05-19,0.28,68.4,76.5,84.7,68.9,1.97,16.14
Alachua,-82.3576,29.6748,147.0,2023-05-20,0.00,67.5,77.6,87.6,68.5,2.23,21.82
Alachua,-82.3576,29.6748,147.0,2023-05-21,0.00,67.9,78.4,88.8,68.9,2.21,22.10
Alachua,-82.3576,29.6748,147.0,2023-05-22,0.09,69.9,79.8,89.8,70.0,2.32,22.50
Alachua,-82.3576,29.6748,147.0,2023-05-23,0.03,67.9,77.1,86.4,68.6,2.46,16.15
Alachua,-82.3576,29.6748,147.0,2023-05-24,0.36,68.2,75.4,82.7,68.3,2.43,13.05
Alachua,-82.3576,29.6748,147.0,2023-05-25,0.04,63.3,71.4,79.4,65.3,1.94,9.90
Alachua,-82.3576,29.6748,147.0,2023-05-26,0.00,66.7,74.6,82.5,64.7,2.55,17.17
Alachua,-82.3576,29.6748,147.0,2023-05-27,0.00,57.7,65.5,73.4,60.8,2.32,7.23
Alachua,-82.3576,29.6748,147.0,2023-05-28,0.00,54.9,67.1,79.3,57.5,1.48,15.30
Alachua,-82.3576,29.6748,147.0,2023-05-29,0.00,57.5,69.3,81.1,60.0,1.11,17.56
Alachua,-82.3576,29.6748,147.0,2023-05-30,0.00,64.5,74.5,84.5,63.6,1.66,21.86
Alachua,-82.3576,29.6748,147.0,2023-05-31,0.03,68.2,77.8,87.3,67.0,2.24,23.33
Alachua,-82.3576,29.6748,147.0,2023-06-01,0.00,70.3,77.5,84.7,68.1,2.58,17.48
Alachua,-82.3576,29.6748,147.0,2023-06-02,0.08,66.8,75.7,84.7,67.8,2.09,15.80
Alachua,-82.3576,29.6748,147.0,2023-06-03,0.00,65.6,74.9,84.2,66.0,1.96,17.13
Alachua,-82.3576,29.6748,147.0,2023-06-04,0.00,66.9,76.9,87.0,67.4,1.70,22.08
Alachua,-82.3576,29.6748,147.0,2023-06-05,0.10,67.8,75.9,84.0,66.8,2.10,15.24
Alachua,-82.3576,29.6748,147.0,2023-06-06,0.00,63.5,74.5,85.5,63.7,2.31,21.73
Alachua,-82.3576,29.6748,147.0,2023-06-07,0.03,67.5,78.8,90.1,65.9,2.26,28.37
Alachua,-82.3576,29.6748,147.0,2023-06-08,0.00,68.9,77.9,87.0,68.4,1.97,20.07
Alachua,-82.3576,29.6748,147.0,2023-06-09,0.00,71.2,80.4,89.7,69.2,2.38,23.91
Alachua,-82.3576,29.6748,147.0,2023-06-10,0.92,67.2,78.0,88.8,68.2,1.97,18.95
Alachua,-82.3576,29.6748,147.0,2023-06-11,0.11,68.1,78.1,88.0,70.9,0.56,19.64
Alachua,-82.3576,29.6748,147.0,2023-06-12,0.00,67.9,79.4,90.8,70.1,0.67,24.65
Alachua,-82.3576,29.6748,147.0,2023-06-13,0.00,72.0,81.2,90.5,71.4,0.91,23.50
Alachua,-82.3576,29.6748,147.0,2023-06-14,0.00,70.3,81.3,92.3,72.3,0.73,24.30

Baker,-82.2846,30.3311,137.0,2023-01-01,0.03,58.4,65.4,72.5,63.9,0.37,3.43
Baker,-82.2846,30.3311,137.0,2023-01-02,0.00,54.0,64.2,74.3,60.6,0.26,6.49
Baker,-82.2846,30.3311,137.0,2023-01-03,0.00,56.1,65.9,75.7,62.3,0.32,7.77
Baker,-82.2846,30.3311,137.0,2023-01-04,0.00,60.0,70.3,80.6,65.3,0.39,13.36
Baker,-82.2846,30.3311,137.0,2023-01-05,0.65,59.7,68.3,76.8,65.5,0.44,5.95
Baker,-82.2846,30.3311,137.0,2023-01-06,0.00,38.6,56.5,74.5,50.5,0.34,16.28
Baker,-82.2846,30.3311,137.0,2023-01-07,0.00,34.4,49.0,63.7,36.9,0.31,13.40
Baker,-82.2846,30.3311,137.0,2023-01-08,0.00,34.1,51.1,68.2,39.6,0.28,16.21
Baker,-82.2846,30.3311,137.0,2023-01-09,0.00,37.1,55.1,73.0,50.9,0.37,14.37
Baker,-82.2846,30.3311,137.0,2023-01-10,0.00,39.0,54.7,70.3,45.9,0.40,14.70
Baker,-82.2846,30.3311,137.0,2023-01-11,0.00,36.1,51.2,66.2,41.0,0.32,13.24
Baker,-82.2846,30.3311,137.0,2023-01-12,0.00,36.0,55.0,74.0,47.8,0.37,17.50
Baker,-82.2846,30.3311,137.0,2023-01-13,0.43,49.8,63.5,77.3,51.5,0.60,21.37
Baker,-82.2846,30.3311,137.0,2023-01-14,0.00,35.6,47.3,58.9,38.8,0.84,5.24
Baker,-82.2846,30.3311,137.0,2023-01-15,0.00,27.0,38.1,49.1,29.3,0.39,6.06
Baker,-82.2846,30.3311,137.0,2023-01-16,0.00,26.6,42.0,57.5,30.0,0.29,11.01
Baker,-82.2846,30.3311,137.0,2023-01-17,0.00,27.9,47.2,66.6,34.3,0.27,16.63
Baker,-82.2846,30.3311,137.0,2023-01-18,0.00,35.3,54.9,74.6,48.8,0.44,19.93
Baker,-82.2846,30.3311,137.0,2023-01-19,0.00,52.8,64.2,75.7,57.6,0.57,11.43
Baker,-82.2846,30.3311,137.0,2023-01-20,0.00,52.2,66.2,80.2,63.0,0.42,12.82
Baker,-82.2846,30.3311,137.0,2023-01-21,0.00,43.0,58.2,73.5,42.9,0.31,20.35
Baker,-82.2846,30.3311,137.0,2023-01-22,0.22,45.5,50.6,55.6,48.8,0.15,5.59
Baker,-82.2846,30.3311,137.0,2023-01-23,0.29,52.3,65.1,77.9,60.7,0.39,9.42
Baker,-82.2846,30.3311,137.0,2023-01-24,0.00,35.4,48.8,62.2,40.4,0.42,10.17
Baker,-82.2846,30.3311,137.0,2023-01-25,0.00,35.0,51.2,67.4,50.7,0.54,9.84
Baker,-82.2846,30.3311,137.0,2023-01-26,0.37,43.8,61.2,78.6,59.8,0.79,11.89
Baker,-82.2846,30.3311,137.0,2023-01-27,0.00,31.9,45.1,58.3,36.9,0.25,8.91
Baker,-82.2846,30.3311,137.0,2023-01-28,0.00,30.2,43.9,57.7,31.4,0.27,10.89
Baker,-82.2846,30.3311,137.0,2023-01-29,0.00,30.0,46.1,62.2,41.6,0.45,10.76
Baker,-82.2846,30.3311,137.0,2023-01-30,0.02,51.6,64.0,76.3,61.5,0.57,9.93
Baker,-82.2846,30.3311,137.0,2023-01-31,0.00,60.3,71.9,83.4,65.3,0.46,15.72
Baker,-82.2846,30.3311,137.0,2023-02-01,0.00,58.4,70.4,82.3,64.2,0.39,15.51
Baker,-82.2846,30.3311,137.0,2023-02-02,0.00,57.7,67.5,77.4,61.9,0.45,9.74
Baker,-82.2846,30.3311,137.0,2023-02-03,0.27,54.9,67.7,80.5,63.4,0.41,15.58
Baker,-82.2846,30.3311,137.0,2023-02-04,0.18,37.1,47.9,58.7,43.2,0.46,6.15
Baker,-82.2846,30.3311,137.0,2023-02-05,0.00,37.8,50.9,64.0,47.7,0.46,8.47
Baker,-82.2846,30.3311,137.0,2023-02-06,0.00,46.7,59.3,71.9,51.7,0.40,12.31
Baker,-82.2846,30.3311,137.0,2023-02-07,0.00,40.1,56.3,72.4,43.7,0.44,19.04
Baker,-82.2846,30.3311,137.0,2023-02-08,0.00,40.7,58.1,75.6,51.4,0.48,17.83
Baker,-82.2846,30.3311,137.0,2023-02-09,0.00,49.5,64.1,78.6,55.9,0.55,18.97
Baker,-82.2846,30.3311,137.0,2023-02-10,0.20,52.8,66.5,80.1,62.6,0.50,15.26
Baker,-82.2846,30.3311,137.0,2023-02-11,0.80,56.4,66.2,76.1,63.4,0.26,7.28
Baker,-82.2846,30.3311,137.0,2023-02-12,0.53,55.0,61.5,68.0,60.3,0.44,1.87
Baker,-82.2846,30.3311,137.0,2023-02-13,0.00,39.7,48.7,57.8,43.8,0.52,5.72
Baker,-82.2846,30.3311,137.0,2023-02-14,0.00,35.5,52.5,69.5,38.5,0.31,17.66
Baker,-82.2846,30.3311,137.0,2023-02-15,0.00,35.8,55.8,75.8,43.7,0.35,22.37
Baker,-82.2846,30.3311,137.0,2023-02-16,0.00,48.7,64.3,79.9,57.9,0.43,17.76
Baker,-82.2846,30.3311,137.0,2023-02-17,0.00,56.6,69.2,81.8,60.4,0.54,18.78
Baker,-82.2846,30.3311,137.0,2023-02-18,0.29,37.0,59.3,81.5,53.4,0.80,14.05
Baker,-82.2846,30.3311,137.0,2023-02-19,0.00,36.5,48.5,60.4,40.1,0.47,8.72
Baker,-82.2846,30.3311,137.0,2023-02-20,0.00,40.1,58.1,76.2,53.9,0.38,14.09
Baker,-82.2846,30.3311,137.0,2023-02-21,0.00,50.7,63.8,76.9,57.4,0.53,16.23
Baker,-82.2846,30.3311,137.0,2023-02-22,0.00,62.9,71.9,80.9,64.3,0.99,14.52
Baker,-82.2846,30.3311,137.0,2023-02-23,0.00,60.2,72.7,85.3,62.9,0.67,21.64
Baker,-82.2846,30.3311,137.0,2023-02-24,0.00,61.2,73.3,85.3,66.0,0.35,18.91
Baker,-82.2846,30.3311,137.0,2023-02-25,0.00,60.4,72.7,85.0,64.4,0.46,20.16
Baker,-82.2846,30.3311,137.0,2023-02-26,0.00,59.4,70.7,82.0,62.5,0.48,17.61
Baker,-82.2846,30.3311,137.0,2023-02-27,0.00,60.1,72.0,84.0,62.0,0.52,20.41
Baker,-82.2846,30.3311,137.0,2023-02-28,0.00,60.9,71.0,81.1,64.8,1.17,17.71
Baker,-82.2846,30.3311,137.0,2023-03-01,0.00,66.6,75.2,83.9,67.5,1.22,17.13
Baker,-82.2846,30.3311,137.0,2023-03-02,0.00,62.6,72.9,83.2,64.7,0.78,17.59
Baker,-82.2846,30.3311,137.0,2023-03-03,0.00,58.1,70.7,83.4,62.0,0.61,19.63
Baker,-82.2846,30.3311,137.0,2023-03-04,0.06,60.0,71.8,83.6,66.9,0.80,19.32
Baker,-82.2846,30.3311,137.0,2023-03-05,0.23,55.2,68.2,81.2,65.2,0.54,11.76
Baker,-82.2846,30.3311,137.0,2023-03-06,0.00,55.1,69.1,83.0,59.9,0.45,21.14
Baker,-82.2846,30.3311,137.0,2023-03-07,0.00,58.4,72.0,85.7,61.1,0.42,26.34
Baker,-82.2846,30.3311,137.0,2023-03-08,0.00,61.1,73.5,85.9,63.3,0.64,21.55
Baker,-82.2846,30.3311,137.0,2023-03-09,0.00,44.8,58.4,71.9,48.2,0.77,14.20
Baker,-82.2846,30.3311,137.0,2023-03-10,0.00,49.7,62.1,74.6,53.7,1.17,15.81
Baker,-82.2846,30.3311,137.0,2023-03-11,0.79,49.8,65.0,80.2,60.1,0.48,15.54
Baker,-82.2846,30.3311,137.0,2023-03-12,0.00,46.9,61.3,75.7,45.3,0.43,22.73
Baker,-82.2846,30.3311,137.0,2023-03-13,1.47,47.5,64.0,80.5,61.1,0.07,17.06
Baker,-82.2846,30.3311,137.0,2023-03-14,0.24,43.5,56.4,69.2,52.3,0.46,9.11
Baker,-82.2846,30.3311,137.0,2023-03-15,0.00,41.2,52.8,64.3,33.3,1.88,14.63
Baker,-82.2846,30.3311,137.0,2023-03-16,0.00,33.1,48.6,64.0,34.8,0.33,13.81
Baker,-82.2846,30.3311,137.0,2023-03-17,0.00,33.6,53.8,74.0,45.1,0.33,19.88
Baker,-82.2846,30.3311,137.0,2023-03-18,0.00,50.5,65.1,79.7,59.5,0.81,19.03
Baker,-82.2846,30.3311,137.0,2023-03-19,0.77,42.1,55.4,68.7,50.1,0.45,3.36
Baker,-82.2846,30.3311,137.0,2023-03-20,0.00,36.5,48.1,59.7,34.3,1.02,11.19
Baker,-82.2846,30.3311,137.0,2023-03-21,0.00,35.2,47.4,59.7,31.1,0.61,12.26
