PRISM Time Series Data
Locations: 67
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2020-01-01 - 2020-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Jun-15
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
Alachua,-82.3576,29.6748,147.0,2020-02-14,0.07,56.7,70.6,84.4,66.8,0.19,16.07
Alachua,-82.3576,29.6748,147.0,2020-02-15,0.06,43.0,51.9,60.9,49.6,0.22,4.23
Alachua,-82.3576,29.6748,147.0,2020-02-16,0.00,43.9,57.7,71.5,51.2,0.17,12.59
Alachua,-82.3576,29.6748,147.0,2020-02-17,0.06,50.7,64.3,77.8,59.8,0.07,14.62
Alachua,-82.3576,29.6748,147.0,2020-02-18,0.00,59.2,64.7,70.1,62.7,0.07,3.98
Alachua,-82.3576,29.6748,147.0,2020-02-19,0.00,61.1,72.7,84.2,65.9,0.11,17.76
Alachua,-82.3576,29.6748,147.0,2020-02-20,0.00,60.9,70.8,80.7,64.9,0.17,14.55
Alachua,-82.3576,29.6748,147.0,2020-02-21,0.06,42.0,58.0,74.1,55.9,0.23,7.33
Alachua,-82.3576,29.6748,147.0,2020-02-22,0.00,34.8,41.7,48.6,35.0,0.53,4.33
Alachua,-82.3576,29.6748,147.0,2020-02-23,0.00,36.4,49.4,62.3,41.9,0.27,8.94
Alachua,-82.3576,29.6748,147.0,2020-02-24,0.00,42.9,57.8,72.7,49.6,0.21,15.55
Alachua,-82.3576,29.6748,147.0,2020-02-25,0.00,51.6,64.3,77.0,56.3,0.32,17.38
Alachua,-82.3576,29.6748,147.0,2020-02-26,0.67,60.7,65.2,69.7,63.5,0.11,3.47
Alachua,-82.3576,29.6748,147.0,2020-02-27,0.82,42.5,56.3,70.0,54.8,0.14,6.26
Alachua,-82.3576,29.6748,147.0,2020-02-28,0.00,33.2,45.2,57.2,34.9,0.31,9.31
Alachua,-82.3576,29.6748,147.0,2020-02-29,0.00,36.0,48.3,60.6,34.1,0.47,13.06
Alachua,-82.3576,29.6748,147.0,2020-03-01,0.00,33.8,49.2,64.5,33.8,0.19,15.18
Alachua,-82.3576,29.6748,147.0,2020-03-02,0.00,36.2,53.1,70.1,36.8,0.31,19.69
Alachua,-82.3576,29.6748,147.0,2020-03-03,0.00,51.3,63.3,75.4,53.5,1.60,17.06
Alachua,-82.3576,29.6748,147.0,2020-03-04,0.00,61.0,70.1,79.2,62.5,0.32,16.20
Alachua,-82.3576,29.6748,147.0,2020-03-05,0.00,61.7,72.5,83.3,66.8,0.14,16.25
Alachua,-82.3576,29.6748,147.0,2020-03-06,0.09,54.9,68.8,82.8,66.4,0.36,11.86
Alachua,-82.3576,29.6748,147.0,2020-03-07,0.00,41.1,55.5,70.0,35.6,1.67,18.19
Alachua,-82.3576,29.6748,147.0,2020-03-08,0.00,35.8,49.0,62.2,33.1,0.26,13.42
Alachua,-82.3576,29.6748,147.0,2020-03-09,0.00,45.9,57.9,69.8,48.6,0.28,12.97
Alachua,-82.3576,29.6748,147.0,2020-03-10,0.00,52.4,64.2,75.9,54.0,0.31,17.73
Alachua,-82.3576,29.6748,147.0,2020-03-11,0.00,53.2,65.6,78.0,57.3,0.13,17.40
Alachua,-82.3576,29.6748,147.0,2020-03-12,0.00,52.1,65.8,79.5,55.6,0.17,19.15
Alachua,-82.3576,29.6748,147.0,2020-03-13,0.00,51.7,66.6,81.6,56.0,0.08,21.44
Alachua,-82.3576,29.6748,147.0,2020-03-14,0.00,53.9,69.2,84.5,56.6,0.45,26.05
Alachua,-82.3576,29.6748,147.0,2020-03-15,0.00,56.0,71.0,86.0,59.5,0.24,25.82
Alachua,-82.3576,29.6748,147.0,2020-03-16,0.00,59.9,73.6,87.4,61.4,0.29,27.44
Alachua,-82.3576,29.6748,147.0,2020-03-17,0.00,62.0,72.0,82.1,64.1,0.24,16.97
Alachua,-82.3576,29.6748,147.0,2020-03-18,0.00,61.8,72.7,83.5,63.6,0.20,19.85
Alachua,-82.3576,29.6748,147.0,2020-03-19,0.00,58.7,72.8,86.9,62.8,0.16,25.74
Alachua,-82.3576,29.6748,147.0,2020-03-20,0.00,60.4,73.6,86.8,63.3,0.17,24.71
Alachua,-82.3576,29.6748,147.0,2020-03-21,0.00,58.6,72.2,85.7,62.8,0.13,23.03
Alachua,-82.3576,29.6748,147.0,2020-03-22,0.00,59.1,72.5,85.9,62.4,0.15,23.34
Alachua,-82.3576,29.6748,147.0,2020-03-23,0.00,62.5,74.0,85.6,65.0,0.18,23.52
Alachua,-82.3576,29.6748,147.0,2020-03-24,0.00,58.0,72.0,86.0,62.8,0.09,23.25
Alachua,-82.3576,29.6748,147.0,2020-03-25,0.00,63.4,73.8,84.2,64.8,0.18,21.00
Alachua,-82.3576,29.6748,147.0,2020-03-26,0.00,65.5,75.0,84.6,67.7,0.23,18.17
Alachua,-82.3576,29.6748,147.0,2020-03-27,0.00,60.4,73.8,87.1,65.8,0.05,25.10
Alachua,-82.3576,29.6748,147.0,2020-03-28,0.00,58.5,73.2,87.8,63.2,0.11,24.70
Alachua,-82.3576,29.6748,147.0,2020-03-29,0.00,60.4,76.0,91.7,63.6,0.14,33.01
Alachua,-82.3576,29.6748,147.0,2020-03-30,0.00,62.0,75.8,89.7,66.0,0.11,25.68
Alachua,-82.3576,29.6748,147.0,2020-03-31,0.00,63.1,75.7,88.4,65.3,0.16,24.65
Alachua,-82.3576,29.6748,147.0,2020-04-01,0.83,52.2,67.8,83.4,62.5,0.35,16.33
Alachua,-82.3576,29.6748,147.0,2020-04-02,0.00,44.0,57.7,71.3,46.4,0.08,15.76
Alachua,-82.3576,29.6748,147.0,2020-04-03,0.00,45.2,60.2,75.3,48.2,0.11,18.94
Alachua,-82.3576,29.6748,147.0,2020-04-04,0.00,48.9,65.0,81.1,50.4,0.24,26.18
Alachua,-82.3576,29.6748,147.0,2020-04-05,0.00,56.7,70.1,83.5,53.0,0.60,28.23
Alachua,-82.3576,29.6748,147.0,2020-04-06,0.09,55.7,63.3,70.9,60.7,0.08,7.51
Alachua,-82.3576,29.6748,147.0,2020-04-07,0.00,56.9,69.2,81.5,59.8,0.20,19.26
Alachua,-82.3576,29.6748,147.0,2020-04-08,0.00,60.0,72.8,85.5,62.2,0.23,24.58
Alachua,-82.3576,29.6748,147.0,2020-04-09,0.00,67.5,76.5,85.5,70.5,0.46,16.56
Alachua,-82.3576,29.6748,147.0,2020-04-10,0.00,70.8,79.9,88.9,69.7,1.02,23.18
Alachua,-82.3576,29.6748,147.0,2020-04-11,0.00,46.4,61.1,75.8,48.0,1.24,17.17
Alachua,-82.3576,29.6748,147.0,2020-04-12,0.00,52.8,67.0,81.1,55.6,1.25,24.42
Alachua,-82.3576,29.6748,147.0,2020-04-13,0.00,70.4,80.8,91.3,71.0,2.19,28.06
Alachua,-82.3576,29.6748,147.0,2020-04-14,0.84,70.6,78.0,85.4,73.3,0.30,13.49
Alachua,-82.3576,29.6748,147.0,2020-04-15,1.46,69.4,74.6,79.8,72.8,0.16,4.74
Alachua,-82.3576,29.6748,147.0,2020-04-16,1.29,57.9,69.3,80.7,61.8,0.18,7.33
Alachua,-82.3576,29.6748,147.0,2020-04-17,0.00,52.6,62.3,72.1,51.7,0.63,14.52
Alachua,-82.3576,29.6748,147.0,2020-04-18,0.00,59.4,70.5,81.6,64.3,0.22,16.77
Alachua,-82.3576,29.6748,147.0,2020-04-19,0.17,67.9,73.1,78.3,70.2,0.17,5.64
Alachua,-82.3576,29.6748,147.0,2020-04-20,0.01,70.3,79.2,88.1,70.8,0.28,24.65
Alachua,-82.3576,29.6748,147.0,2020-04-21,0.25,60.3,71.9,83.4,64.2,0.20,20.04
Alachua,-82.3576,29.6748,147.0,2020-04-22,0.00,56.4,69.9,83.4,56.5,0.25,26.77
Alachua,-82.3576,29.6748,147.0,2020-04-23,0.00,60.1,71.0,81.9,52.5,1.09,26.38
Alachua,-82.3576,29.6748,147.0,2020-04-24,1.10,64.9,77.0,89.2,66.3,0.30,26.77
Alachua,-82.3576,29.6748,147.0,2020-04-25,0.00,65.0,70.2,75.3,68.4,0.11,5.33
Alachua,-82.3576,29.6748,147.0,2020-04-26,0.00,67.6,76.7,85.7,70.7,0.24,15.57
Alachua,-82.3576,29.6748,147.0,2020-04-27,0.00,53.0,67.3,81.5,55.8,0.87,21.52
Alachua,-82.3576,29.6748,147.0,2020-04-28,0.00,48.9,62.7,76.4,49.2,0.17,19.34
Alachua,-82.3576,29.6748,147.0,2020-04-29,0.00,55.2,68.7,82.3,56.3,0.58,23.90
Alachua,-82.3576,29.6748,147.0,2020-04-30,0.62,62.9,73.9,84.8,63.6,0.51,22.72
Alachua,-82.3576,29.6748,147.0,2020-05-01,0.07,50.5,64.4,78.2,55.2,0.16,20.99
Alachua,-82.3576,29.6748,147.0,2020-05-02,0.00,50.5,64.8,79.2,49.6,0.24,23.58
Alachua,-82.3576,29.6748,147.0,2020-05-03,0.00,54.8,69.7,84.7,53.4,0.42,28.54
Alachua,-82.3576,29.6748,147.0,2020-05-04,0.00,58.0,72.1,86.2,60.7,0.21,25.12
Alachua,-82.3576,29.6748,147.0,2020-05-05,0.00,61.5,73.7,85.9,62.9,0.27,24.32
Alachua,-82.3576,29.6748,147.0,2020-05-06,0.00,65.1,75.5,86.0,65.6,0.21,21.27
Alachua,-82.3576,29.6748,147.0,2020-05-07,0.00,53.5,69.0,84.4,55.9,1.78,23.64
Alachua,-82.3576,29.6748,147.0,2020-05-08,0.00,45.4,59.2,72.9,43.3,0.36,19.43
Alachua,-82.3576,29.6748,147.0,2020-05-09,0.00,55.8,68.0,80.1,54.2,0.62,24.41
Alachua,-82.3576,29.6748,147.0,2020-05-10,0.56,59.8,70.1,80.4,57.2,0.87,18.83
Alachua,-82.3576,29.6748,147.0,2020-05-11,0.89,56.3,65.6,75.0,61.4,0.10,8.77
Alachua,-82.3576,29.6748,147.0,2020-05-12,0.00,53.5,68.6,83.7,52.4,0.25,27.39
Alachua,-82.3576,29.6748,147.0,2020-05-13,0.00,54.0,67.9,81.9,51.7,0.21,25.60
Alachua,-82.3576,29.6748,147.0,2020-05-14,0.00,58.9,71.3,83.6,61.5,0.21,20.99
Alachua,-82.3576,29.6748,147.0,2020-05-15,0.00,60.0,71.6,83.1,61.6,0.17,20.58
Alachua,-82.3576,29.6748,147.0,2020-05-16,0.00,64.5,75.2,85.9,65.2,0.28,21.92
Alachua,-82.3576,29.6748,147.0,2020-05-17,0.02,67.4,76.5,85.7,69.2,0.21,18.27
Alachua,-82.3576,29.6748,147.0,2020-05-18,0.01,67.5,78.4,89.4,69.3,0.27,24.02
Alachua,-82.3576,29.6748,147.0,2020-05-19,0.03,67.4,77.2,86.9,66.4,0.50,24.42
Alachua,-82.3576,29.6748,147.0,2020-05-20,0.00,64.8,75.7,86.7,65.4,0.88,22.46
Alachua,-82.3576,29.6748,147.0,2020-05-21,0.00,65.0,77.0,89.1,66.6,0.28,27.20
Alachua,-82.3576,29.6748,147.0,2020-05-22,0.00,64.8,78.2,91.5,65.6,0.67,30.83
Alachua,-82.3576,29.6748,147.0,2020-05-23,0.00,66.9,80.7,94.4,66.9,0.72,34.66
Alachua,-82.3576,29.6748,147.0,2020-05-24,0.04,68.8,81.5,94.1,69.0,0.31,33.08
Alachua,-82.3576,29.6748,147.0,2020-05-25,0.00,72.0,80.6,89.3,70.4,1.02,23.46
Alachua,-82.3576,29.6748,147.0,2020-05-26,0.23,71.4,75.7,80.1,70.8,0.58,8.87
Alachua,-82.3576,29.6748,147.0,2020-05-27,0.43,71.0,76.4,81.8,73.2,0.11,8.69
Alachua,-82.3576,29.6748,147.0,2020-05-28,0.57,70.5,78.6,86.7,73.2,0.22,14.22
Alachua,-82.3576,29.6748,147.0,2020-05-29,0.78,69.2,78.9,88.6,72.4,0.19,16.86
Alachua,-82.3576,29.6748,147.0,2020-05-30,0.50,69.1,77.5,85.9,72.0,0.14,13.71
Alachua,-82.3576,29.6748,147.0,2020-05-31,0.19,69.7,79.3,88.9,72.7,0.14,19.22
Alachua,-82.3576,29.6748,147.0,2020-06-01,0.00,71.6,81.9,92.2,72.2,0.30,27.80
Alachua,-82.3576,29.6748,147.0,2020-06-02,0.00,68.9,78.0,87.0,70.0,0.73,17.06
Alachua,-82.3576,29.6748,147.0,2020-06-03,0.00,66.3,76.1,86.0,67.4,0.44,19.10
Alachua,-82.3576,29.6748,147.0,2020-06-04,0.49,67.9,75.8,83.6,68.3,0.21,19.43
Alachua,-82.3576,29.6748,147.0,2020-06-05,0.22,70.5,76.3,82.1,71.8,0.22,11.73
Alachua,-82.3576,29.6748,147.0,2020-06-06,0.03,72.0,77.1,82.2,72.8,0.28,9.50
Alachua,-82.3576,29.6748,147.0,2020-06-07,2.81,72.0,75.8,79.7,73.5,0.17,3.33
Alachua,-82.3576,29.6748,147.0,2020-06-08,2.03,73.3,77.6,81.9,74.8,0.28,4.41
Alachua,-82.3576,29.6748,147.0,2020-06-09,0.54,74.7,81.6,88.6,76.8,0.18,12.84
Alachua,-82.3576,29.6748,147.0,2020-06-10,0.07,71.6,79.0,86.4,75.1,0.13,11.83
Alachua,-82.3576,29.6748,147.0,2020-06-11,0.40,71.5,81.7,92.0,73.6,0.22,22.79
Alachua,-82.3576,29.6748,147.0,2020-06-12,0.14,72.3,80.9,89.5,74.0,0.41,16.94
Alachua,-82.3576,29.6748,147.0,2020-06-13,2.86,69.0,79.0,89.0,70.6,0.30,20.72
Alachua,-82.3576,29.6748,147.0,2020-06-14,0.01,69.4,77.5,85.7,70.7,0.30,16.65
Alachua,-82.3576,29.6748,147.0,2020-06-15,0.00,66.5,76.5,86.5,69.6,0.17,18.78
Alachua,-82.3576,29.6748,147.0,2020-06-16,0.00,65.0,76.1,87.1,65.2,0.46,25.50
Alachua,-82.3576,29.6748,147.0,2020-06-17,0.00,63.3,73.8,84.3,64.0,0.75,19.97
Alachua,-82.3576,29.6748,147.0,2020-06-18,0.02,65.8,75.2,84.6,68.0,0.21,17.25
Alachua,-82.3576,29.6748,147.0,2020-06-19,0.00,66.7,78.1,89.5,68.1,0.19,26.61
Alachua,-82.3576,29.6748,147.0,2020-06-20,0.78,68.5,79.3,90.0,71.3,0.18,22.41
Alachua,-82.3576,29.6748,147.0,2020-06-21,0.00,68.4,80.3,92.1,71.0,0.18,28.49
Alachua,-82.3576,29.6748,147.0,2020-06-22,0.00,66.5,79.1,91.6,68.6,0.28,27.80
Alachua,-82.3576,29.6748,147.0,2020-06-23,0.00,71.1,81.3,91.5,72.0,0.41,24.31
Alachua,-82.3576,29.6748,147.0,2020-06-24,0.01,73.0,82.0,91.1,73.8,0.38,22.49
Alachua,-82.3576,29.6748,147.0,2020-06-25,0.00,71.3,82.5,93.8,72.7,0.39,27.98
Alachua,-82.3576,29.6748,147.0,2020-06-26,0.00,72.6,83.0,93.5,73.4,0.45,26.35
Alachua,-82.3576,29.6748,147.0,2020-06-27,0.00,74.5,84.4,94.3,73.4,1.39,29.07
Alachua,-82.3576,29.6748,147.0,2020-06-28,0.04,71.4,82.0,92.6,73.5,0.34,21.95
Alachua,-82.3576,29.6748,147.0,2020-06-29,0.00,72.7,83.6,94.5,74.1,0.30,27.77
Alachua,-82.3576,29.6748,147.0,2020-06-30,0.19,74.5,84.3,94.0,75.1,0.43,25.54
Alachua,-82.3576,29.6748,147.0,2020-07-01,0.12,71.7,82.0,92.4,74.2,0.28,22.16
Alachua,-82.3576,29.6748,147.0,2020-07-02,0.02,70.4,79.2,87.9,73.2,0.12,14.06
Alachua,-82.3576,29.6748,147.0,2020-07-03,0.13,71.7,81.1,90.4,74.6,0.20,19.71
Alachua,-82.3576,29.6748,147.0,2020-07-04,0.00,71.5,80.1,88.7,73.8,0.15,17.19
Alachua,-82.3576,29.6748,147.0,2020-07-05,0.29,72.0,80.5,89.1,74.1,0.17,16.84
Alachua,-82.3576,29.6748,147.0,2020-07-06,0.01,73.2,79.3,85.4,74.4,0.38,10.83
Alachua,-82.3576,29.6748,147.0,2020-07-07,0.49,72.6,78.4,84.2,74.4,0.33,8.54
Alachua,-82.3576,29.6748,147.0,2020-07-08,0.48,74.5,80.5,86.5,75.5,0.50,12.41
Alachua,-82.3576,29.6748,147.0,2020-07-09,0.32,75.5,82.2,88.9,76.1,0.43,15.71
Alachua,-82.3576,29.6748,147.0,2020-07-10,0.01,77.2,84.2,91.3,75.8,0.69,20.85
Alachua,-82.3576,29.6748,147.0,2020-07-11,0.36,74.5,84.1,93.8,76.2,0.55,23.81
Alachua,-82.3576,29.6748,147.0,2020-07-12,0.00,72.4,83.4,94.4,74.6,0.41,26.88
Alachua,-82.3576,29.6748,147.0,2020-07-13,0.00,72.4,83.3,94.3,71.2,0.89,31.36
Alachua,-82.3576,29.6748,147.0,2020-07-14,0.00,74.6,83.1,91.6,75.0,0.48,21.34
Alachua,-82.3576,29.6748,147.0,2020-07-15,0.00,73.5,83.5,93.5,75.7,0.31,24.01
Alachua,-82.3576,29.6748,147.0,2020-07-16,1.92,70.4,81.8,93.3,73.2,0.26,25.30
Alachua,-82.3576,29.6748,147.0,2020-07-17,0.00,71.8,82.0,92.3,73.9,0.26,24.90
Alachua,-82.3576,29.6748,147.0,2020-07-18,0.08,71.8,82.0,92.1,74.6,0.13,22.47
Alachua,-82.3576,29.6748,147.0,2020-07-19,0.03,71.9,81.6,91.4,74.7,0.12,21.55
Alachua,-82.3576,29.6748,147.0,2020-07-20,0.00,71.5,82.0,92.5,73.6,0.22,24.67
Alachua,-82.3576,29.6748,147.0,2020-07-21,0.01,73.0,82.8,92.7,74.3,0.34,25.38
Alachua,-82.3576,29.6748,147.0,2020-07-22,0.20,72.1,82.6,93.1,74.2,0.11,25.52
Alachua,-82.3576,29.6748,147.0,2020-07-23,0.22,73.8,82.1,90.4,75.6,0.33,18.88
Alachua,-82.3576,29.6748,147.0,2020-07-24,0.14,72.0,80.1,88.1,74.5,0.25,12.66
Alachua,-82.3576,29.6748,147.0,2020-07-25,0.10,73.1,82.7,92.3,74.3,0.30,24.12
Alachua,-82.3576,29.6748,147.0,2020-07-26,0.05,72.0,81.7,91.4,73.9,0.20,22.26
Alachua,-82.3576,29.6748,147.0,2020-07-27,0.05,71.7,82.1,92.6,73.8,0.27,24.68
Alachua,-82.3576,29.6748,147.0,2020-07-28,0.06,73.2,81.3,89.3,74.9,0.34,16.55
Alachua,-82.3576,29.6748,147.0,2020-07-29,0.09,73.9,80.5,87.2,74.5,0.39,13.21
Alachua,-82.3576,29.6748,147.0,2020-07-30,0.85,72.6,80.2,87.7,74.5,0.20,14.14
Alachua,-82.3576,29.6748,147.0,2020-07-31,0.15,72.9,81.1,89.3,75.5,0.23,17.04
Alachua,-82.3576,29.6748,147.0,2020-08-01,0.00,75.8,84.6,93.4,74.5,3.74,26.11
Alachua,-82.3576,29.6748,147.0,2020-08-02,0.00,73.3,83.8,94.4,73.5,3.03,28.01
Alachua,-82.3576,29.6748,147.0,2020-08-03,0.44,75.2,82.4,89.5,74.7,3.57,17.36
Alachua,-82.3576,29.6748,147.0,2020-08-04,0.00,76.2,84.9,93.7,75.6,3.22,25.29
Alachua,-82.3576,29.6748,147.0,2020-08-05,0.00,74.9,84.7,94.5,74.4,3.64,27.04
Alachua,-82.3576,29.6748,147.0,2020-08-06,0.37,75.2,84.1,93.0,74.5,3.44,23.56
Alachua,-82.3576,29.6748,147.0,2020-08-07,0.17,73.7,82.2,90.8,73.7,3.40,19.00
Alachua,-82.3576,29.6748,147.0,2020-08-08,0.49,72.0,81.2,90.4,72.5,3.43,18.90
Alachua,-82.3576,29.6748,147.0,2020-08-09,0.02,73.3,82.2,91.2,74.4,3.15,20.43
Alachua,-82.3576,29.6748,147.0,2020-08-10,0.03,73.5,84.5,95.5,73.1,3.48,30.57
Alachua,-82.3576,29.6748,147.0,2020-08-11,0.00,74.0,84.5,95.0,73.2,3.65,29.74
Alachua,-82.3576,29.6748,147.0,2020-08-12,0.30,72.7,81.6,90.4,73.1,3.29,19.15
Alachua,-82.3576,29.6748,147.0,2020-08-13,0.01,73.8,82.2,90.5,73.7,3.34,20.75
Alachua,-82.3576,29.6748,147.0,2020-08-14,0.02,74.2,83.4,92.6,73.7,3.60,23.61
Alachua,-82.3576,29.6748,147.0,2020-08-15,0.35,75.1,82.7,90.4,74.5,3.90,18.84
Alachua,-82.3576,29.6748,147.0,2020-08-16,0.35,75.4,81.4,87.4,74.7,4.30,13.66
Alachua,-82.3576,29.6748,147.0,2020-08-17,0.00,75.1,83.8,92.6,74.3,3.91,24.02
Alachua,-82.3576,29.6748,147.0,2020-08-18,0.01,74.7,82.4,90.1,74.2,3.86,19.48
Alachua,-82.3576,29.6748,147.0,2020-08-19,0.54,70.7,80.8,91.0,71.4,3.36,21.11
Alachua,-82.3576,29.6748,147.0,2020-08-20,0.09,71.9,79.6,87.2,72.3,3.21,14.34
Alachua,-82.3576,29.6748,147.0,2020-08-21,0.91,71.1,79.8,88.4,71.4,3.67,19.61
Alachua,-82.3576,29.6748,147.0,2020-08-22,0.18,71.9,77.4,82.9,70.8,2.82,11.86
Alachua,-82.3576,29.6748,147.0,2020-08-23,1.21,72.1,79.1,86.1,72.1,2.95,12.65
Alachua,-82.3576,29.6748,147.0,2020-08-24,0.40,74.6,83.2,91.8,75.8,3.80,21.39
Alachua,-82.3576,29.6748,147.0,2020-08-25,0.00,77.6,85.1,92.5,76.7,3.45,21.34
Alachua,-82.3576,29.6748,147.0,2020-08-26,0.07,77.0,85.7,94.3,76.4,4.06,25.51
Alachua,-82.3576,29.6748,147.0,2020-08-27,0.00,77.3,85.7,94.1,76.0,4.40,24.84
Alachua,-82.3576,29.6748,147.0,2020-08-28,0.32,75.7,84.4,93.0,74.6,4.53,23.75
Alachua,-82.3576,29.6748,147.0,2020-08-29,0.34,76.0,82.8,89.7,76.5,3.48,16.15
Alachua,-82.3576,29.6748,147.0,2020-08-30,0.50,73.7,81.0,88.4,73.5,3.94,16.08
Alachua,-82.3576,29.6748,147.0,2020-08-31,0.30,73.8,80.8,87.9,73.9,3.83,15.21
